,score
PXIO2OCD,0.029988694936037064
PXDISPHY,0.029743054881691933
PEMLR,0.02955176681280136
HXMEDREC,0.029139161109924316
HEINHOME,0.02911726012825966
PRIMIND1,0.028651444241404533
PXCERT1,0.028584685176610947
PXGAMING,0.02848183736205101
PEINHOME,0.02797553315758705
PXERNHRY,0.027465591207146645
PXHRACTT,0.026976078748703003
PUJHCK4,0.02687107026576996
PEGAMING,0.026695454493165016
PEERNUOT,0.02576586604118347
PRNAGPWS,0.025669774040579796
PUHRCK7,0.025421354919672012
PRHERNAL,0.02496296539902687
PUDWCK4,0.023574495688080788
PXIO1ICD,0.023462744429707527
PEDW4WK,0.023439662531018257
PRUNEDUR,0.02311619743704796
PXCERT3,0.02295765094459057
PXHRACT2,0.02269294485449791
PEJOBSCH,0.02179965376853943
PESCHLVL,0.021785225719213486
PXERN,0.021603180095553398
PERRP,0.02156304568052292
PRFAMTYP,0.021404948085546494
HXINCAFE,0.02099170908331871
PRDISC,0.020526692271232605
PRFAMREL,0.02040131203830242
PULINENO,0.020314959809184074
PULAYDT,0.020214779302477837
PEAFNOW,0.020111126825213432
PXEGOODS,0.019832801073789597
PXDWWK,0.019208170473575592
PUNLFCK1,0.01917305588722229
PEEGOODS,0.01854030415415764
HXINSCHL,0.01762164942920208
PXMLR,0.017516709864139557
PRERELG,0.017341043800115585
PECONFER,0.01731238327920437
PXABSPDO,0.01710805669426918
PEESRVCS,0.01673690415918827
PRMARSTA,0.01668841950595379
PXPUBLISH,0.01663821004331112
PXPDEMP1,0.016480907797813416
PXVOICEA,0.016079645603895187
PRWNTJOB,0.016022803261876106
PEPUBLISH,0.014678901992738247
HXLOPRCE,0.014154520817101002
PEMPHONE,0.0139492591843009
PXJHRSN,0.013921916484832764
HXTRADTV,0.013645495288074017
PXEGOVTS,0.013388670049607754
PRWERNAL,0.013269968330860138
PXCONFER,0.013203728944063187
PXAUDIO,0.012846915051341057
PXHRUSLT,0.012244964018464088
PELKLL1O,0.012213369831442833
PXNLFJH,0.012085300870239735
PUHRCK5,0.011860022321343422
PRWKSCH,0.011005882173776627
PRSJMJ,0.010684654116630554
HXINOTHR,0.010544314980506897
PULKDK2,0.01032294612377882
PXABSRSN,0.009792273864150047
PXNLFACT,0.00946506392210722
PRFTLF,0.00931619480252266
PXERNHRO,0.009287749417126179
HXTVBOX,0.009150715544819832
HXMPHONE,0.009141797199845314
PXNMEMP2,0.008546245284378529
PUIODP2,0.008438684046268463
MARRIED,0.007953565567731857
PXDWRSN,0.007085812743753195
PRNAGWS,0.006830707658082247
PELKLWO,0.0067823706194758415
PXJHWKO,0.0067562502808868885
HENOHM5,0.006541289389133453
HXDEVQUA,0.006482667289674282
PUBUSCK1,0.0063508041203022
PXHOMIOT,0.00628399383276701
HENOHM9,0.006016890052706003
PEDWAVL,0.005432005040347576
PUHRCK1,0.0053619565442204475
PXHRUSL2,0.0052862996235489845
HUBUSL4,0.005189579911530018
PXSCHLVL,0.005142237525433302
PRAGNA,0.005135584156960249
PXTEXTIM,0.004765835590660572
PXHRAVL,0.004764440469443798
PULAYCK3,0.0045836810022592545
PXDISREM,0.004361136816442013
PXSOCIAL,0.004324422217905521
PXRET1,0.004283892922103405
PXMJNUM,0.00420468719676137
PXJOBSCH,0.003881125245243311
PXDWLKWK,0.003835975890979171
PTNMEMP2,0.003366956952959299
PXLKM1,0.0026584689039736986
PULAYAVR,0.0026231242809444666
PTERNH1C,0.0024905474856495857
PXLKDUR,0.002057155827060342
PULAYCK2,0.0015876159304752946
PEMJOT,0.0013957921182736754
PXDWAVR,0.0010434914147481322
PXLKFTO,0.001009155996143818
PUJHDP1O,0.0009028995409607887
PXECOMME,0.000756077584810555
PTERN2,0.0007261130958795547
PXSPOUSE,0.0005536424578167498
PXLAYDUR,0.0005318400217220187
PREXPLF,0.00030290335416793823
